FECHA	BCOLO CB Equity	ELCONDOR CB Equity	CONCONC CB Equity	PFBCOLO CB Equity	GRUPOSUR CB Equity	PFGRUPSU CB Equity	ISA CB Equity	EXITO CB Equity	NUTRESA CB Equity	GRUPOARG CB Equity	CEMARGOS CB Equity	PFGRUPOA CB Equity	PFCEMARG CB Equity	ETB CB Equity	PFAVH CB Equity	CELSIA CB Equity	BVC CB Equity	ECOPETL CB Equity	BOGOTA CB Equity	GEB CB Equity	PFDAVVND CB Equity	CORFICOL CB Equity	PFAVAL CB Equity	PFCORCOL CB Equity	PFCARPAK CB Equity	MINEROS CB Equity	CNEC CB Equity	FABRI CB Equity	AVAL CB Equity	ENKA CB Equity	VALSIME CB Equity	CLH CB Equity
24/03/2022	41900	734.9	308.9	39000	31950	23300	23900	17500	44220	13530	6190	9360	4126	182.2	42.51	4378	9800	3535	68200	2481	33080	28200	1006	22930	6406.32	3390	9600	9	1000	25	4479.92	2800
25/03/2022	42240	734.9	310	39410	31950	23090	24500	17220	44220	14290	6280	9440	4100	182	42.51	4395	9770	3590	68200	2455	32990	28000	1006	23250	6406.32	3400	9800	9	1000	25	4479.92	2800
28/03/2022	42300	734.9	310	39410	31950	23140	24340	17000	44220	14170	6230	9400	4100	182	42.51	4400	9780	3500	68200	2476	33200	28190	1006	23120	6406.32	3390	9700	9	1000	25	4479.92	2780
29/03/2022	42360	700	309	39200	31950	23280	24640	17000	44220	14320	6235	9440	4089	182	42.51	4400	9770	3479	68200	2476	33250	28260	1006	23250	6406.32	3410	9740	9	1000	24	4479.92	2710
30/03/2022	41800	720	309	39200	35500	22900	24160	17000	46500	13900	6120	9300	4089	182	42.51	4428	9660	3517	51000	2485	32820	28170	850	22850	6406.32	3410	9650	9	1000	24	4479.92	2710
31/03/2022	43380	700	317.2	40310	35620	22300	24300	16950	45800	13880	6230	9400	4100	181	42.51	4360	9400	3538	49650	2470	32950	28080	851.6	22850	6776.71	3442	9585	9	964.8	24	4479.92	2720
1/04/2022	43610	699	318	40500	36300	22400	24900	16920	46500	13980	6330	9400	4150	184.9	42.51	4403	9400	3530	50200	2464	33380	27970	854.4	23000	6776.71	3442	9535	9	964.8	24	4479.92	2700
4/04/2022	43400	699	320	39390	35880	22100	24680	16890	46600	14320	6300	9440	4080	184.9	42.51	4400	9620	3534	50790	2480	33390	28250	854.8	23000	6776.71	3420	9380	8.31	964.8	24	4479.92	2560
5/04/2022	43800	718.4	319.9	40080	35990	22100	24680	16530	47180	14440	6350	9400	4080	184.9	42.51	4400	9600	3607	51100	2490	33900	28100	855	23480	6776.71	3423	9380	8.4	964.8	23.62	4629.77	2725
6/04/2022	43380	718.4	322.1	40090	36060	21790	24600	16530	46800	14560	6400	9430	4064	184.6	42.51	4381	9645	3543	53000	2480	33910	28010	850	23010	6776.71	3351	9360	8.4	868.4	23.62	4629.77	2651
7/04/2022	43800	718.4	318	40200	36020	21650	24000	16740	45860	14500	6450	9290	4073	184.6	42.51	4366	9400	3610	53000	2505	34000	28150	850	22940	6776.71	3410	9420	8.4	849	23.62	4629.77	2651
8/04/2022	42550	720	320	40300	35800	21540	24290	16700	45800	14700	6600	9370	4020	184.6	42.51	4380	9355	3570	53000	2485	34800	28290	852	22850	6776.71	3395	9420	8.4	855	23.62	3455.57	2651
11/04/2022	43800	720	320	40490	36100	21600	24900	16370	46230	14540	6430	9330	4050	184.6	42.51	4380	9565	3527	53600	2475	34600	28100	840	22910	6776.71	3370	9310	8.48	847	24.65	3455.57	2750
12/04/2022	42790	705	318.1	40350	36000	21740	24900	16500	45800	14240	6490	9180	4059	182.9	42.51	4366	9265	3580	54800	2465	34480	28080	827	22800	6776.71	3345	9310	8.48	840.2	25	3455.57	2799
13/04/2022	43700	705	314	40680	35830	21740	24900	16500	46190	14500	6450	9180	4048	182.9	42.51	4365	9350	3346	52100	2480	34480	28140	822	22800	6776.71	3340	9300	8.48	840.2	24.9	3455.57	2800
14/04/2022	43700	705	314	40680	35830	21740	24900	16500	46190	14500	6450	9180	4048	182.9	42.51	4365	9350	3346	52100	2480	34480	28140	822	22800	6776.71	3340	9300	8.48	840.2	24.9	3455.57	2800
15/04/2022	43700	705	314	40680	35830	21740	24900	16500	46190	14500	6450	9180	4048	182.9	42.51	4365	9350	3346	52100	2480	34480	28140	822	22800	6776.71	3340	9300	8.48	840.2	24.9	3455.57	2800
15/04/2022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18/04/2022	43250	705	318	40490	36390	21720	24400	16500	46090	14380	6320	9200	4013	180	42.51	4271	9515	3333	52390	2470	34050	27810	811	22840	6776.71	3369	9300	8.48	840.2	24.9	3455.57	2800
19/04/2022	43000	705	314	40110	36400	21800	24650	16510	46060	14420	6265	9100	4000	180	42.51	4300	9480	3349	52300	2510	33400	28110	810	23000	6776.71	3350	9280	8.48	805	24.9	3455.57	2800
20/04/2022	44500	705	312	40980	36680	22080	24750	16600	46060	14450	6300	9160	3989	180	42.51	4270	9595	3399	52500	2560	33200	28200	814	23220	6776.71	3355	9420	9	805	24	3455.57	2800
21/04/2022	43000	705	312	40470	36800	21850	24490	16540	46900	14350	6230	9165	4011	180	42.51	4261	9595	3314	52100	2556	33100	28250	820	23490	6776.71	3340	9240	9	820.9	24	3455.57	2800
22/04/2022	43300	705	312	39600	36810	21800	23870	16700	47340	14350	6200	9085	4012	180	42.51	4270	9635	3355	51880	2607	33300	28800	825	23490	6776.71	3364	9320	9.3	820.9	23	3455.57	2803
25/04/2022	41000	705	310	38500	35500	21600	22320	16500	48150	14350	6100	9100	4000	180	42.51	4290	9300	3280	50500	2580	32500	28970	824.1	23700	6776.71	3325	9160	8.6	838.5	23	3455.57	2814
26/04/2022	40900	705	306.1	38600	37500	21240	22450	16500	48100	14300	6010	9005	3931	177	42.51	4300	9450	3246	51500	2542	33200	29000	836	23870	6776.71	3250	9040	8.6	832	23	3455.57	2694
27/04/2022	41900	705	302	39250	38700	21240	22450	16300	48480	14300	6025	9000	3830	177	42.51	4290	9360	3280	50110	2495	33200	28910	845	23900	6776.71	3235	9020	8.6	829	24	3455.57	2695
28/04/2022	42000	705	305.9	39120	41000	21800	22000	16300	48500	14460	6005	9080	3880	177	42.51	4352	9415	3320	50470	2490	33680	29140	850	23800	6776.71	3215	9020	8.6	840	24	3455.57	2830
29/04/2022	38820	705	310	38400	40100	21910	21760	16250	48500	14400	6005	9060	3930	177	42.51	4270	9545	3206	50470	2520	33200	29000	850	23860	6551.87	3245	8880	8.65	843	24	3455.57	2750
2/05/2022	41150	705	306	38400	41000	21790	22400	16400	49950	14390	6155	9000	3936	175	42.51	4200	9490	3252	50400	2516	34000	29170	830	24000	6551.87	3120	8700	8.8	831	24	3455.57	2750
3/05/2022	41150	705	306	38400	41000	21790	22400	16400	49950	14390	6155	9000	3936	175	42.51	4200	9490	3252	50400	2516	34000	29170	830	24000	6551.87	3120	8700	8.8	831	24	3455.57	2750
