FECHA; BCOLO CB Equity ; ELCONDOR CB Equity ; CONCONC CB Equity ; PFBCOLO CB Equity ; GRUPOSUR CB Equity ; PFGRUPSU CB Equity ; ISA CB Equity ; EXITO CB Equity ; NUTRESA CB Equity ; GRUPOARG CB Equity ; CEMARGOS CB Equity ; PFGRUPOA CB Equity ; PFCEMARG CB Equity ; ETB CB Equity ; PFAVH CB Equity ; CELSIA CB Equity ; BVC CB Equity ; ECOPETL CB Equity ; BOGOTA CB Equity ; GEB CB Equity ; PFDAVVND CB Equity ; CORFICOL CB Equity ; PFAVAL CB Equity ; PFCORCOL CB Equity ; PFCARPAK CB Equity ; MINEROS CB Equity ; CNEC CB Equity ; FABRI CB Equity ; AVAL CB Equity ; ENKA CB Equity ; VALSIME CB Equity ; CLH CB Equity 
9-jul-21; $ 28.100,00 ; $ 900,00 ; $ 395,00 ; $ 28.810,00 ; $ 19.510,00 ; $ 17.380,00 ; $ 23.350,00 ; $ 12.540,00 ; $ 22.130,00 ; $ 10.420,00 ; $ 5.620,00 ; $ 8.450,00 ; $ 3.900,00 ; $ 200,00 ; $ 300,08 ; $ 4.159,00 ; $ 11.140,00 ; $ 2.761,00 ; $ 70.960,00 ; $ 2.517,00 ; $ 29.550,00 ; $ 29.910,00 ; $ 1.100,00 ; $ 23.800,00 ; $ 5.326,13 ; $ 4.015,00 ; $ 10.300,00 ; $ 4,38 ; $ 1.088,00 ; $ 14,60 ; $ 4.626,32 ; $ 3.500,00 
12-jul-21; $ 28.180,00 ; $ 900,00 ; $ 395,00 ; $ 28.800,00 ; $ 19.770,00 ; $ 17.400,00 ; $ 23.810,00 ; $ 12.500,00 ; $ 21.990,00 ; $ 10.550,00 ; $ 5.620,00 ; $ 8.400,00 ; $ 3.900,00 ; $ 200,50 ; $ 300,08 ; $ 4.202,00 ; $ 11.200,00 ; $ 2.750,00 ; $ 71.000,00 ; $ 2.519,00 ; $ 29.850,00 ; $ 30.450,00 ; $ 1.115,00 ; $ 23.990,00 ; $ 5.326,13 ; $ 4.015,00 ; $ 10.300,00 ; $ 4,38 ; $ 1.090,00 ; $ 14,60 ; $ 4.626,32 ; $ 3.500,00 
13-jul-21; $ 28.070,00 ; $ 900,00 ; $ 390,00 ; $ 28.700,00 ; $ 19.640,00 ; $ 17.400,00 ; $ 23.800,00 ; $ 12.370,00 ; $ 21.860,00 ; $ 10.450,00 ; $ 5.620,00 ; $ 8.350,00 ; $ 3.900,00 ; $ 200,50 ; $ 300,00 ; $ 4.202,00 ; $ 11.270,00 ; $ 2.720,00 ; $ 71.490,00 ; $ 2.520,00 ; $ 29.900,00 ; $ 30.260,00 ; $ 1.115,00 ; $ 23.990,00 ; $ 5.326,13 ; $ 3.998,00 ; $ 10.300,00 ; $ 4,38 ; $ 1.060,00 ; $ 14,10 ; $ 4.626,32 ; $ 3.500,00 
14-jul-21; $ 28.100,00 ; $ 900,00 ; $ 389,70 ; $ 28.610,00 ; $ 19.640,00 ; $ 17.300,00 ; $ 23.530,00 ; $ 12.320,00 ; $ 21.920,00 ; $ 10.520,00 ; $ 5.580,00 ; $ 8.310,00 ; $ 3.900,00 ; $ 200,50 ; $ 300,00 ; $ 4.200,00 ; $ 11.200,00 ; $ 2.650,00 ; $ 71.290,00 ; $ 2.515,00 ; $ 29.900,00 ; $ 30.060,00 ; $ 1.097,00 ; $ 23.990,00 ; $ 5.326,13 ; $ 4.020,00 ; $ 10.100,00 ; $ 4,38 ; $ 1.060,00 ; $ 14,10 ; $ 4.626,32 ; $ 3.500,00 
15-jul-21; $ 28.000,00 ; $ 920,00 ; $ 382,00 ; $ 28.800,00 ; $ 19.440,00 ; $ 17.110,00 ; $ 23.000,00 ; $ 12.320,00 ; $ 21.960,00 ; $ 10.520,00 ; $ 5.600,00 ; $ 8.300,00 ; $ 3.900,00 ; $ 200,00 ; $ 296,62 ; $ 4.150,00 ; $ 11.150,00 ; $ 2.570,00 ; $ 71.290,00 ; $ 2.509,00 ; $ 29.760,00 ; $ 30.090,00 ; $ 1.080,00 ; $ 23.000,00 ; $ 5.326,13 ; $ 4.025,00 ; $ 10.010,00 ; $ 4,38 ; $ 1.035,00 ; $ 14,00 ; $ 4.626,32 ; $ 3.500,00 
16-jul-21; $ 27.990,00 ; $ 920,00 ; $ 381,00 ; $ 28.770,00 ; $ 19.200,00 ; $ 17.180,00 ; $ 23.190,00 ; $ 12.320,00 ; $ 21.960,00 ; $ 10.500,00 ; $ 5.585,00 ; $ 8.430,00 ; $ 3.900,00 ; $ 196,10 ; $ 296,62 ; $ 4.149,00 ; $ 11.140,00 ; $ 2.560,00 ; $ 71.260,00 ; $ 2.504,00 ; $ 29.540,00 ; $ 29.990,00 ; $ 1.085,00 ; $ 23.050,00 ; $ 5.326,13 ; $ 4.019,00 ; $ 9.850,00 ; $ 4,38 ; $ 1.035,00 ; $ 14,00 ; $ 4.626,32 ; $ 3.500,00 
19-jul-21; $ 27.200,00 ; $ 849,10 ; $ 370,00 ; $ 28.000,00 ; $ 18.560,00 ; $ 16.800,00 ; $ 22.300,00 ; $ 12.270,00 ; $ 21.680,00 ; $ 10.300,00 ; $ 5.535,00 ; $ 8.440,00 ; $ 3.890,00 ; $ 196,10 ; $ 296,62 ; $ 4.050,00 ; $ 11.100,00 ; $ 2.448,00 ; $ 69.990,00 ; $ 2.450,00 ; $ 29.000,00 ; $ 29.030,00 ; $ 1.060,00 ; $ 23.000,00 ; $ 5.326,13 ; $ 3.900,00 ; $ 9.660,00 ; $ 4,47 ; $ 1.020,00 ; $ 14,00 ; $ 4.626,32 ; $ 3.500,00 
20-jul-21; $ 27.200,00 ; $ 849,10 ; $ 370,00 ; $ 28.000,00 ; $ 18.560,00 ; $ 16.800,00 ; $ 22.300,00 ; $ 12.270,00 ; $ 21.680,00 ; $ 10.300,00 ; $ 5.535,00 ; $ 8.440,00 ; $ 3.890,00 ; $ 196,10 ; $ 296,62 ; $ 4.050,00 ; $ 11.100,00 ; $ 2.448,00 ; $ 69.990,00 ; $ 2.450,00 ; $ 29.000,00 ; $ 29.030,00 ; $ 1.060,00 ; $ 23.000,00 ; $ 5.326,13 ; $ 3.900,00 ; $ 9.660,00 ; $ 4,47 ; $ 1.020,00 ; $ 14,00 ; $ 4.626,32 ; $ 3.500,00 
21-jul-21; $ 27.820,00 ; $ 849,00 ; $ 370,00 ; $ 28.310,00 ; $ 18.510,00 ; $ 16.700,00 ; $ 22.350,00 ; $ 12.170,00 ; $ 21.400,00 ; $ 10.400,00 ; $ 5.535,00 ; $ 8.100,00 ; $ 3.811,00 ; $ 196,10 ; $ 289,26 ; $ 4.076,00 ; $ 11.110,00 ; $ 2.535,00 ; $ 69.790,00 ; $ 2.510,00 ; $ 29.110,00 ; $ 29.020,00 ; $ 1.070,00 ; $ 23.000,00 ; $ 5.326,13 ; $ 3.999,00 ; $ 9.830,00 ; $ 4,47 ; $ 1.020,00 ; $ 14,13 ; $ 4.626,32 ; $ 3.615,00 
21-jul-27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22-jul-21; $ 28.100,00 ; $ 849,00 ; $ 370,00 ; $ 28.270,00 ; $ 18.400,00 ; $ 16.720,00 ; $ 22.780,00 ; $ 12.180,00 ; $ 20.910,00 ; $ 10.420,00 ; $ 5.575,00 ; $ 8.100,00 ; $ 3.811,00 ; $ 199,90 ; $ 245,17 ; $ 4.078,00 ; $ 11.060,00 ; $ 2.550,00 ; $ 70.480,00 ; $ 2.480,00 ; $ 29.500,00 ; $ 29.670,00 ; $ 1.031,00 ; $ 23.000,00 ; $ 5.326,13 ; $ 3.872,00 ; $ 9.800,00 ; $ 4,47 ; $ 1.020,00 ; $ 14,13 ; $ 4.626,32 ; $ 3.600,00 
23-jul-21; $ 28.270,00 ; $ 849,00 ; $ 370,00 ; $ 28.300,00 ; $ 18.480,00 ; $ 16.940,00 ; $ 22.600,00 ; $ 12.160,00 ; $ 20.800,00 ; $ 10.420,00 ; $ 5.695,00 ; $ 8.150,00 ; $ 3.899,00 ; $ 199,90 ; $ 265,70 ; $ 4.079,00 ; $ 11.060,00 ; $ 2.551,00 ; $ 70.470,00 ; $ 2.505,00 ; $ 29.030,00 ; $ 29.610,00 ; $ 1.045,00 ; $ 22.520,00 ; $ 5.326,13 ; $ 3.848,00 ; $ 9.900,00 ; $ 4,41 ; $ 1.046,00 ; $ 14,16 ; $ 4.626,32 ; $ 3.600,00 
26-jul-21; $ 28.300,00 ; $ 849,00 ; $ 380,00 ; $ 28.300,00 ; $ 18.380,00 ; $ 16.900,00 ; $ 22.400,00 ; $ 12.540,00 ; $ 20.980,00 ; $ 10.450,00 ; $ 5.695,00 ; $ 8.025,00 ; $ 3.880,00 ; $ 196,00 ; $ 265,70 ; $ 4.097,00 ; $ 11.100,00 ; $ 2.597,00 ; $ 69.990,00 ; $ 2.490,00 ; $ 28.810,00 ; $ 29.480,00 ; $ 1.060,00 ; $ 22.600,00 ; $ 5.326,13 ; $ 3.848,00 ; $ 10.010,00 ; $ 4,41 ; $ 1.031,00 ; $ 14,15 ; $ 4.626,32 ; $ 3.600,00 
27-jul-21; $ 28.020,00 ; $ 849,00 ; $ 380,00 ; $ 28.400,00 ; $ 18.000,00 ; $ 16.600,00 ; $ 22.010,00 ; $ 12.540,00 ; $ 20.860,00 ; $ 10.370,00 ; $ 5.660,00 ; $ 8.120,00 ; $ 3.811,00 ; $ 196,00 ; $ 249,99 ; $ 4.075,00 ; $ 10.950,00 ; $ 2.600,00 ; $ 68.000,00 ; $ 2.500,00 ; $ 29.040,00 ; $ 29.430,00 ; $ 1.033,00 ; $ 23.600,00 ; $ 5.326,13 ; $ 3.798,00 ; $ 10.030,00 ; $ 4,41 ; $ 1.031,00 ; $ 14,15 ; $ 5.708,25 ; $ 3.500,00 
28-jul-21; $ 27.800,00 ; $ 849,00 ; $ 370,00 ; $ 28.020,00 ; $ 17.920,00 ; $ 16.340,00 ; $ 22.130,00 ; $ 12.500,00 ; $ 20.940,00 ; $ 10.090,00 ; $ 5.530,00 ; $ 8.000,00 ; $ 3.890,00 ; $ 194,50 ; $ 259,63 ; $ 4.050,00 ; $ 11.000,00 ; $ 2.611,00 ; $ 68.650,00 ; $ 2.500,00 ; $ 28.800,00 ; $ 29.420,00 ; $ 1.035,00 ; $ 22.570,00 ; $ 5.326,13 ; $ 3.730,00 ; $ 9.900,00 ; $ 4,41 ; $ 1.030,00 ; $ 14,15 ; $ 5.708,25 ; $ 3.500,00 
29-jul-21; $ 27.720,00 ; $ 849,00 ; $ 365,00 ; $ 27.940,00 ; $ 17.840,00 ; $ 16.600,00 ; $ 22.300,00 ; $ 12.580,00 ; $ 20.570,00 ; $ 9.980,00 ; $ 5.550,00 ; $ 7.920,00 ; $ 3.848,00 ; $ 194,90 ; $ 248,67 ; $ 4.085,00 ; $ 10.800,00 ; $ 2.646,00 ; $ 69.870,00 ; $ 2.515,00 ; $ 28.790,00 ; $ 29.460,00 ; $ 1.045,00 ; $ 22.500,00 ; $ 5.326,13 ; $ 3.705,00 ; $ 9.890,00 ; $ 4,41 ; $ 1.020,00 ; $ 14,15 ; $ 5.708,25 ; $ 3.550,00 
30-jul-21; $ 27.100,00 ; $ 850,00 ; $ 364,90 ; $ 27.800,00 ; $ 17.300,00 ; $ 16.280,00 ; $ 21.820,00 ; $ 12.860,00 ; $ 20.700,00 ; $ 10.090,00 ; $ 5.595,00 ; $ 8.050,00 ; $ 3.894,00 ; $ 194,00 ; $ 256,10 ; $ 4.042,00 ; $ 10.500,00 ; $ 2.633,00 ; $ 68.290,00 ; $ 2.529,00 ; $ 28.700,00 ; $ 29.280,00 ; $ 1.024,00 ; $ 23.200,00 ; $ 5.326,13 ; $ 3.695,00 ; $ 9.865,00 ; $ 4,41 ; $ 1.020,00 ; $ 14,00 ; $ 5.708,25 ; $ 3.650,00 
2-ago-21; $ 27.700,00 ; $ 850,00 ; $ 364,90 ; $ 27.800,00 ; $ 17.770,00 ; $ 16.300,00 ; $ 21.980,00 ; $ 12.860,00 ; $ 20.450,00 ; $ 9.905,00 ; $ 5.465,00 ; $ 8.050,00 ; $ 3.850,00 ; $ 194,00 ; $ 256,10 ; $ 4.110,00 ; $ 10.480,00 ; $ 2.598,00 ; $ 68.000,00 ; $ 2.530,00 ; $ 28.500,00 ; $ 28.830,00 ; $ 1.025,00 ; $ 23.200,00 ; $ 5.326,13 ; $ 3.704,00 ; $ 9.820,00 ; $ 4,23 ; $ 1.020,00 ; $ 14,10 ; $ 5.708,25 ; $ 3.650,00 
3-ago-21; $ 27.640,00 ; $ 850,00 ; $ 359,90 ; $ 27.700,00 ; $ 18.000,00 ; $ 16.380,00 ; $ 21.900,00 ; $ 12.580,00 ; $ 20.350,00 ; $ 9.905,00 ; $ 5.365,00 ; $ 7.915,00 ; $ 3.880,00 ; $ 194,00 ; $ 256,10 ; $ 4.082,00 ; $ 10.270,00 ; $ 2.620,00 ; $ 69.780,00 ; $ 2.530,00 ; $ 28.300,00 ; $ 28.500,00 ; $ 1.027,00 ; $ 22.340,00 ; $ 5.326,13 ; $ 3.709,00 ; $ 9.975,00 ; $ 4,23 ; $ 1.020,00 ; $ 14,00 ; $ 5.708,25 ; $ 3.681,00 
4-ago-21; $ 28.190,00 ; $ 850,00 ; $ 350,00 ; $ 28.490,00 ; $ 17.960,00 ; $ 16.400,00 ; $ 22.000,00 ; $ 12.580,00 ; $ 20.560,00 ; $ 9.990,00 ; $ 5.360,00 ; $ 7.800,00 ; $ 3.800,00 ; $ 197,00 ; $ 253,50 ; $ 4.087,00 ; $ 10.110,00 ; $ 2.564,00 ; $ 68.600,00 ; $ 2.567,00 ; $ 28.870,00 ; $ 28.500,00 ; $ 1.025,00 ; $ 22.350,00 ; $ 5.326,13 ; $ 3.775,00 ; $ 9.720,00 ; $ 4,23 ; $ 1.010,00 ; $ 14,00 ; $ 5.708,25 ; $ 3.681,00 
5-ago-21; $ 27.530,00 ; $ 850,00 ; $ 365,00 ; $ 27.400,00 ; $ 17.700,00 ; $ 16.390,00 ; $ 22.000,00 ; $ 12.580,00 ; $ 20.550,00 ; $ 9.940,00 ; $ 5.310,00 ; $ 7.795,00 ; $ 3.849,00 ; $ 197,00 ; $ 262,22 ; $ 4.080,00 ; $ 10.180,00 ; $ 2.527,00 ; $ 69.200,00 ; $ 2.584,00 ; $ 28.390,00 ; $ 28.550,00 ; $ 1.028,00 ; $ 22.330,00 ; $ 5.326,13 ; $ 3.755,00 ; $ 9.840,00 ; $ 4,23 ; $ 1.010,00 ; $ 14,00 ; $ 5.708,25 ; $ 3.681,00 
6-ago-21; $ 27.250,00 ; $ 880,00 ; $ 365,00 ; $ 27.540,00 ; $ 17.700,00 ; $ 16.390,00 ; $ 21.600,00 ; $ 12.510,00 ; $ 20.700,00 ; $ 9.890,00 ; $ 5.380,00 ; $ 7.860,00 ; $ 3.800,00 ; $ 197,00 ; $ 256,96 ; $ 4.080,00 ; $ 10.200,00 ; $ 2.547,00 ; $ 69.360,00 ; $ 2.564,00 ; $ 28.420,00 ; $ 28.500,00 ; $ 1.029,00 ; $ 22.500,00 ; $ 5.326,13 ; $ 3.740,00 ; $ 9.895,00 ; $ 4,99 ; $ 1.010,00 ; $ 13,70 ; $ 5.708,25 ; $ 3.681,00 
9-ago-21; $ 27.520,00 ; $ 920,00 ; $ 369,00 ; $ 27.970,00 ; $ 17.500,00 ; $ 16.100,00 ; $ 21.300,00 ; $ 12.510,00 ; $ 20.550,00 ; $ 9.950,00 ; $ 5.425,00 ; $ 7.860,00 ; $ 3.800,00 ; $ 197,00 ; $ 269,78 ; $ 4.060,00 ; $ 10.020,00 ; $ 2.590,00 ; $ 68.120,00 ; $ 2.549,00 ; $ 28.660,00 ; $ 28.490,00 ; $ 1.025,00 ; $ 22.500,00 ; $ 5.326,13 ; $ 3.740,00 ; $ 9.870,00 ; $ 4,99 ; $ 1.010,00 ; $ 14,00 ; $ 5.708,25 ; $ 3.681,00 
10-ago-21; $ 27.800,00 ; $ 920,00 ; $ 382,00 ; $ 28.300,00 ; $ 17.530,00 ; $ 16.100,00 ; $ 21.330,00 ; $ 12.510,00 ; $ 20.990,00 ; $ 10.020,00 ; $ 5.550,00 ; $ 7.835,00 ; $ 3.930,00 ; $ 197,00 ; $ 272,18 ; $ 4.021,00 ; $ 10.070,00 ; $ 2.598,00 ; $ 68.190,00 ; $ 2.560,00 ; $ 28.800,00 ; $ 28.210,00 ; $ 1.025,00 ; $ 22.340,00 ; $ 5.326,13 ; $ 3.740,00 ; $ 9.895,00 ; $ 6,00 ; $ 1.010,00 ; $ 14,00 ; $ 5.708,25 ; $ 3.800,00 
11-ago-21; $ 27.800,00 ; $ 920,00 ; $ 382,00 ; $ 28.300,00 ; $ 17.530,00 ; $ 16.100,00 ; $ 21.330,00 ; $ 12.510,00 ; $ 20.990,00 ; $ 10.020,00 ; $ 5.550,00 ; $ 7.835,00 ; $ 3.930,00 ; $ 197,00 ; $ 272,18 ; $ 4.021,00 ; $ 10.070,00 ; $ 2.598,00 ; $ 68.190,00 ; $ 2.560,00 ; $ 28.800,00 ; $ 28.210,00 ; $ 1.025,00 ; $ 22.340,00 ; $ 5.326,13 ; $ 3.740,00 ; $ 9.895,00 ; $ 6,00 ; $ 1.010,00 ; $ 14,00 ; $ 5.708,25 ; $ 3.800,00 
12-ago-21; $ 28.990,00 ; $ 909,00 ; $ 371,00 ; $ 29.300,00 ; $ 17.700,00 ; $ 16.370,00 ; $ 21.800,00 ; $ 12.600,00 ; $ 21.250,00 ; $ 10.350,00 ; $ 5.625,00 ; $ 8.055,00 ; $ 3.950,00 ; $ 193,90 ; $ 280,00 ; $ 4.139,00 ; $ 9.770,00 ; $ 2.622,00 ; $ 68.200,00 ; $ 2.550,00 ; $ 30.000,00 ; $ 28.300,00 ; $ 1.035,00 ; $ 22.890,00 ; $ 5.300,00 ; $ 3.739,00 ; $ 9.500,00 ; $ 7,00 ; $ 1.010,00 ; $ 13,85 ; $ 6.100,00 ; $ 3.800,00 
13-ago-21; $ 29.610,00 ; $ 909,00 ; $ 371,00 ; $ 30.050,00 ; $ 18.000,00 ; $ 16.500,00 ; $ 21.900,00 ; $ 12.600,00 ; $ 21.400,00 ; $ 10.220,00 ; $ 5.700,00 ; $ 8.050,00 ; $ 3.970,00 ; $ 200,00 ; $ 280,00 ; $ 4.100,00 ; $ 9.435,00 ; $ 2.586,00 ; $ 69.990,00 ; $ 2.568,00 ; $ 31.000,00 ; $ 28.280,00 ; $ 1.031,00 ; $ 22.890,00 ; $ 5.300,00 ; $ 3.739,00 ; $ 9.480,00 ; $ 6,20 ; $ 1.010,00 ; $ 14,20 ; $ 6.100,00 ; $ 3.800,00 
16-ago-21; $ 29.610,00 ; $ 909,00 ; $ 371,00 ; $ 30.050,00 ; $ 18.000,00 ; $ 16.500,00 ; $ 21.900,00 ; $ 12.600,00 ; $ 21.400,00 ; $ 10.220,00 ; $ 5.700,00 ; $ 8.050,00 ; $ 3.970,00 ; $ 200,00 ; $ 280,00 ; $ 4.100,00 ; $ 9.435,00 ; $ 2.586,00 ; $ 69.990,00 ; $ 2.568,00 ; $ 31.000,00 ; $ 28.280,00 ; $ 1.031,00 ; $ 22.890,00 ; $ 5.300,00 ; $ 3.739,00 ; $ 9.480,00 ; $ 6,20 ; $ 1.010,00 ; $ 14,20 ; $ 6.100,00 ; $ 3.800,00 
17-ago-21; $ 30.500,00 ; $ 875,00 ; $ 371,00 ; $ 30.800,00 ; $ 18.800,00 ; $ 17.300,00 ; $ 23.040,00 ; $ 12.600,00 ; $ 21.950,00 ; $ 10.650,00 ; $ 5.845,00 ; $ 8.280,00 ; $ 4.050,00 ; $ 202,80 ; $ 280,00 ; $ 4.198,00 ; $ 9.960,00 ; $ 2.580,00 ; $ 70.980,00 ; $ 2.625,00 ; $ 31.500,00 ; $ 29.000,00 ; $ 1.085,00 ; $ 23.380,00 ; $ 5.300,00 ; $ 3.715,00 ; $ 9.320,00 ; $ 6,20 ; $ 1.050,00 ; $ 15,60 ; $ 6.100,00 ; $ 3.800,00 
18-ago-21; $ 31.380,00 ; $ 870,00 ; $ 372,00 ; $ 31.380,00 ; $ 19.580,00 ; $ 17.990,00 ; $ 23.270,00 ; $ 12.600,00 ; $ 22.980,00 ; $ 11.010,00 ; $ 5.840,00 ; $ 8.550,00 ; $ 4.165,00 ; $ 196,50 ; $ 282,90 ; $ 4.201,00 ; $ 10.410,00 ; $ 2.568,00 ; $ 73.290,00 ; $ 2.689,00 ; $ 32.690,00 ; $ 29.490,00 ; $ 1.100,00 ; $ 23.600,00 ; $ 5.326,13 ; $ 3.760,00 ; $ 9.165,00 ; $ 6,20 ; $ 1.050,00 ; $ 17,16 ; $ 6.317,13 ; $ 3.750,00 
19-ago-21; $ 31.600,00 ; $ 870,00 ; $ 385,00 ; $ 31.650,00 ; $ 19.660,00 ; $ 18.140,00 ; $ 23.650,00 ; $ 12.600,00 ; $ 22.870,00 ; $ 11.080,00 ; $ 5.820,00 ; $ 8.650,00 ; $ 4.160,00 ; $ 196,50 ; $ 282,90 ; $ 4.170,00 ; $ 10.100,00 ; $ 2.520,00 ; $ 72.000,00 ; $ 2.700,00 ; $ 32.300,00 ; $ 30.000,00 ; $ 1.115,00 ; $ 23.700,00 ; $ 5.326,13 ; $ 3.840,00 ; $ 9.150,00 ; $ 6,10 ; $ 1.060,00 ; $ 17,14 ; $ 6.406,18 ; $ 3.750,00 
20-ago-21; $ 31.270,00 ; $ 890,00 ; $ 385,00 ; $ 31.360,00 ; $ 19.500,00 ; $ 18.000,00 ; $ 23.450,00 ; $ 12.550,00 ; $ 22.900,00 ; $ 11.100,00 ; $ 5.820,00 ; $ 8.600,00 ; $ 4.120,00 ; $ 196,50 ; $ 240,11 ; $ 4.270,00 ; $ 10.200,00 ; $ 2.536,00 ; $ 72.480,00 ; $ 2.700,00 ; $ 32.480,00 ; $ 29.900,00 ; $ 1.119,00 ; $ 23.800,00 ; $ 5.326,13 ; $ 3.845,00 ; $ 9.240,00 ; $ 6,10 ; $ 1.100,00 ; $ 17,14 ; $ 6.406,18 ; $ 3.620,00 
23-ago-21; $ 31.480,00 ; $ 900,00 ; $ 395,00 ; $ 31.520,00 ; $ 19.590,00 ; $ 18.200,00 ; $ 23.090,00 ; $ 12.630,00 ; $ 22.810,00 ; $ 11.030,00 ; $ 5.800,00 ; $ 8.610,00 ; $ 4.180,00 ; $ 199,00 ; $ 241,23 ; $ 4.320,00 ; $ 10.300,00 ; $ 2.644,00 ; $ 72.810,00 ; $ 2.700,00 ; $ 33.040,00 ; $ 28.600,00 ; $ 1.129,00 ; $ 22.990,00 ; $ 5.326,13 ; $ 3.850,00 ; $ 9.420,00 ; $ 6,10 ; $ 1.110,00 ; $ 17,14 ; $ 6.486,20 ; $ 3.600,00 
24-ago-21; $ 31.400,00 ; $ 900,00 ; $ 393,00 ; $ 31.460,00 ; $ 19.450,00 ; $ 17.980,00 ; $ 22.590,00 ; $ 12.630,00 ; $ 22.650,00 ; $ 11.000,00 ; $ 5.790,00 ; $ 8.540,00 ; $ 4.160,00 ; $ 199,60 ; $ 219,05 ; $ 4.297,00 ; $ 9.940,00 ; $ 2.671,00 ; $ 72.800,00 ; $ 2.680,00 ; $ 32.680,00 ; $ 28.520,00 ; $ 1.122,00 ; $ 22.990,00 ; $ 5.326,13 ; $ 3.765,00 ; $ 9.315,00 ; $ 6,10 ; $ 1.100,00 ; $ 17,14 ; $ 6.486,20 ; $ 3.700,00 
25-ago-21; $ 31.330,00 ; $ 900,00 ; $ 395,00 ; $ 31.400,00 ; $ 19.390,00 ; $ 18.120,00 ; $ 22.990,00 ; $ 12.630,00 ; $ 22.640,00 ; $ 10.940,00 ; $ 5.760,00 ; $ 8.490,00 ; $ 4.100,00 ; $ 203,80 ; $ 219,51 ; $ 4.370,00 ; $ 9.965,00 ; $ 2.676,00 ; $ 73.250,00 ; $ 2.664,00 ; $ 32.200,00 ; $ 28.750,00 ; $ 1.130,00 ; $ 23.000,00 ; $ 5.326,13 ; $ 3.690,00 ; $ 9.355,00 ; $ 6,10 ; $ 1.100,00 ; $ 17,14 ; $ 6.486,20 ; $ 3.700,00 
26-ago-21; $ 30.800,00 ; $ 900,00 ; $ 395,00 ; $ 30.900,00 ; $ 19.380,00 ; $ 17.610,00 ; $ 22.900,00 ; $ 12.600,00 ; $ 22.300,00 ; $ 10.650,00 ; $ 5.785,00 ; $ 8.280,00 ; $ 4.083,00 ; $ 203,50 ; $ 219,51 ; $ 4.290,00 ; $ 9.940,00 ; $ 2.632,00 ; $ 73.270,00 ; $ 2.660,00 ; $ 31.330,00 ; $ 28.880,00 ; $ 1.118,00 ; $ 23.000,00 ; $ 5.326,13 ; $ 3.696,00 ; $ 9.380,00 ; $ 6,10 ; $ 1.095,00 ; $ 17,14 ; $ 6.486,20 ; $ 3.580,00 
27-ago-21; $ 31.200,00 ; $ 915,00 ; $ 400,00 ; $ 31.300,00 ; $ 19.390,00 ; $ 17.800,00 ; $ 22.800,00 ; $ 12.490,00 ; $ 22.230,00 ; $ 10.890,00 ; $ 5.840,00 ; $ 8.275,00 ; $ 4.189,00 ; $ 203,50 ; $ 219,51 ; $ 4.250,00 ; $ 9.830,00 ; $ 2.660,00 ; $ 72.990,00 ; $ 2.695,00 ; $ 32.540,00 ; $ 28.660,00 ; $ 1.126,00 ; $ 22.390,00 ; $ 5.326,13 ; $ 3.725,00 ; $ 9.960,00 ; $ 6,05 ; $ 1.095,00 ; $ 15,70 ; $ 6.486,20 ; $ 3.599,00 
30-ago-21; $ 31.330,00 ; $ 915,00 ; $ 400,00 ; $ 31.440,00 ; $ 19.330,00 ; $ 17.930,00 ; $ 22.700,00 ; $ 12.490,00 ; $ 21.880,00 ; $ 10.700,00 ; $ 5.880,00 ; $ 8.155,00 ; $ 4.195,00 ; $ 203,50 ; $ 211,47 ; $ 4.300,00 ; $ 9.720,00 ; $ 2.649,00 ; $ 72.000,00 ; $ 2.680,00 ; $ 32.480,00 ; $ 28.770,00 ; $ 1.119,00 ; $ 22.330,00 ; $ 5.326,13 ; $ 3.739,00 ; $ 10.000,00 ; $ 6,05 ; $ 1.096,00 ; $ 15,61 ; $ 6.486,20 ; $ 3.604,00 
31-ago-21; $ 31.070,00 ; $ 918,00 ; $ 395,00 ; $ 31.400,00 ; $ 19.200,00 ; $ 17.850,00 ; $ 22.700,00 ; $ 12.440,00 ; $ 21.680,00 ; $ 10.940,00 ; $ 5.900,00 ; $ 8.020,00 ; $ 4.200,00 ; $ 202,00 ; $ 211,47 ; $ 4.310,00 ; $ 9.825,00 ; $ 2.643,00 ; $ 70.500,00 ; $ 2.695,00 ; $ 32.600,00 ; $ 28.560,00 ; $ 1.120,00 ; $ 22.210,00 ; $ 5.684,57 ; $ 3.745,00 ; $ 9.885,00 ; $ 6,05 ; $ 1.096,00 ; $ 17,00 ; $ 6.486,20 ; $ 3.610,00 
1-sep-21; $ 31.300,00 ; $ 904,00 ; $ 395,00 ; $ 31.600,00 ; $ 19.780,00 ; $ 18.170,00 ; $ 22.530,00 ; $ 12.480,00 ; $ 21.840,00 ; $ 11.100,00 ; $ 5.825,00 ; $ 8.180,00 ; $ 4.200,00 ; $ 202,00 ; $ 163,04 ; $ 4.250,00 ; $ 9.825,00 ; $ 2.590,00 ; $ 71.500,00 ; $ 2.680,00 ; $ 32.590,00 ; $ 28.890,00 ; $ 1.120,00 ; $ 22.600,00 ; $ 5.684,57 ; $ 3.730,00 ; $ 9.900,00 ; $ 6,05 ; $ 1.108,00 ; $ 17,25 ; $ 6.486,20 ; $ 3.610,00 
